,sentence,label
1797,Черт их знает: артиллерийских офицеров запихнули чегото в пехоту.,0
1798,Путаница.,0
1799,"–Никак нет, господин полковник,– ответил Мышлаевский, прочищая легоньким кашлем непокорный голос,– это я сам добровольно попросился ввиду того, что спешно требовалось выступить под ПостВолынский.",0
1800,"Но теперь, когда дружина укомплектована в достаточной мере…",0
1801,"–В высшей степени одобряю… хорошо,– сказал полковник и, действительно, в высшей степени одобрительно посмотрел в глаза Мышлаевскому.",0
1802,– Рад познакомиться…,0
1803,"Итак… ах, да, доктор?",0
1804,И вы желаете к нам?,0
1805,Гм…,0
1806,"Турбин молча склонил голову, чтобы не отвечать «так точно» в своем барашковом воротнике.",0
1807,"–Гм…– полковник глянул в окно,– знаете, это мысль, конечно, хорошая.",0
1808,"Тем более, что на днях возможно…",0
1809,"Тэкс…– он вдруг приостановился, чуть прищурил глазки и заговорил, понизив голос: – Только… как бы это выразиться…",0
1810,"Тут, видите ли, доктор, один вопрос…",0
1811,Социальные теории и… гм… вы социалист?,0
1812,Не правда ли?,0
1813,Как все интеллигентные люди?,0
1814,"– Глазки полковника скользнули в сторону, а вся его фигура, губы и сладкий голос выразили живейшее желание, чтобы доктор Турбин оказался именно социалистом, а не кемнибудь иным.",0
1815,"– Дивизион у нас так и называется – студенческий,– полковник задушевно улыбнулся, не показывая глаз.",0
1816,"– Конечно, несколько сентиментально, но я сам, знаете ли, университетский.",0
1817,Турбин крайне разочаровался и удивился.,0
1818,«Черт…,0
1819,Как же Карась говорил?..»,0
1820,"Карася он почувствовал в этот момент гдето у правого своего плеча и, не глядя, понял, что тот напряженно желает чтото дать ему понять, но что именно – узнать нельзя.",0
1821,"–Я,– вдруг бухнул Турбин, дернув щекой,– к сожалению, не социалист, а… монархист.",0
1822,"И даже, должен сказать, не могу выносить самого слова «социалист».",0
1823,А из всех социалистов больше всех ненавижу Александра Федоровича Керенского.,0
1824,"Какойто звук вылетел изо рта у Карася сзади, за правым плечом Турбина.",0
1825,"«Обидно расставаться с Карасем и Витей,– подумал Турбин,– но шут его возьми, этот социальный дивизион».",0
1826,"Глазки полковника мгновенно вынырнули на лице, и в них мелькнула какаято искра и блеск.",0
1827,"Рукой он взмахнул, как будто желая вежливенько закрыть рот Турбину, и заговорил: –Это печально.",0
1828,Гм… очень печально…,0
1829,Завоевания революции и прочее…,0
1830,"У меня приказ сверху: избегать укомплектования монархическими элементами, ввиду того, что население… необходима, видите ли, сдержанность.",0
1831,"Кроме того, гетман, с которым мы в непосредственной и теснейшей связи, как вам известно… печально… печально…",0
1832,"Голос полковника при этом не только не выражал никакой печали, но, наоборот, звучал очень радостно, и глазки находились в совершеннейшем противоречии с тем, что он говорил.",0
1833,"«Агаа?– многозначительно подумал Турбин,– дурак я… а полковник этот не глуп.",0
1834,"Вероятно, карьерист, судя по физиономии, но это ничего».",0
1835,"–Не знаю уж, как и быть… ведь в настоящий момент,– полковник жирно подчеркнул слово «настоящий»,– так, в настоящий момент, я говорю, непосредственной нашей задачей является защита Города и гетмана от банд Петлюры, и, возможно, большевиков.",0
1836,"А там, там видно будет…",0
1837,"Позвольте узнать, где вы служили, доктор, до сего времени?",0
1838,"–В тысяча девятьсот пятнадцатом году, по окончании университета экстерном, в венерологической клинике, затем младшим врачом в Белградском гусарском полку, а затем ординатором тяжелого трехсводного госпиталя.",0
1839,В настоящее время демобилизован и занимаюсь частной практикой.,0
1840,"–Юнкер!– воскликнул полковник,– попросите ко мне старшего офицера.",0
1841,"Чьято голова провалилась в яме, а затем перед полковником оказался молодой офицер, черный, живой и настойчивый.",0
1842,"Он был в круглой барашковой шапке, с малиновым верхом, перекрещенным галуном, в серой, длинной a La Мышлаевский шинели, с туго перетянутым поясом, с револьвером.",0
1843,"Его помятые золотые погоны показывали, что он штабскапитан.",0
1844,"–Капитан Студзинский,– обратился к нему полковник,– будьте добры отправить в штаб командующего отношение о срочном переводе ко мне поручика… э…",0
1845,"–Мышлаевский,– сказал, козырнув, Мышлаевский.",0
1846,"–…Мышлаевского, по специальности, из второй дружины.",0
1847,"И туда же отношение, что лекарь… э?",0
1848,–Турбин…,0
1849,–Турбин мне крайне необходим в качестве врача дивизиона.,0
1850,Просим о срочном его назначении.,0
1851,"–Слушаю, господин полковник,– с неправильными ударениями ответил офицер и козырнул.",0
1852,"«Поляк»,– подумал Турбин.",0
1853,"–Вы, поручик, можете не возвращаться в дружину (это Мышлаевскому).",0
1854,Поручик примет четвертый взвод (офицеру).,0
1855,"–Слушаю, господин полковник.",0
1856,"–Слушаю, господин полковник.",0
1857,"–А вы, доктор, с этого момента на службе.",0
1858,Предлагаю вам явиться сегодня через час на плац Александровской гимназии.,0
1859,"–Слушаю, господин полковник.",0
1860,–Доктору немедленно выдать обмундирование.,0
1861,–Слушаю.,0
1862,"–Слушаю, слушаю!– кричал басок в яме.",0
1863,–Слушаете?,0
1864,Нет.,0
1865,Говорю: нет…,0
1866,"Нет, говорю,– кричало за перегородкой.",0
1867,Бррыынь…,0
1868,Пи…,0
1869,"Пиу,– пела птичка в яме.",0
1870,–Слушаете?..,0
1871,–«Свободные вести»!,0
1872,«Свободные вести»!,0
1873,"Ежедневная новая газета «Свободные вести»!– кричал газетчикмальчишка, повязанный сверх шайки бабьим платком.",0
1874,– Разложение Петлюры.,0
1875,Прибытие черных войск в Одессу.,0
1876,«Свободные вести»!,0
1877,Турбин успел за час побывать дома.,0
1878,"Серебряные погоны вышли из тьмы ящика в письменном столе, помещавшемся в маленьком кабинете Турбина, примыкавшем к гостиной.",0
1879,"Там белые занавеси на окне застекленной двери, выходящей на балкон, письменный стол с книгами и чернильным прибором, полки с пузырьками лекарств и приборами, кушетка, застланная чистой простыней.",0
1880,"Бедно и тесновато, но уютно.",0
1881,"–Леночка, если сегодня я почемулибо запоздаю и если ктонибудь придет, скажи – приема нет.",0
1882,Постоянных больных нет…,0
1883,"Поскорее, детка.",0
1884,"Елена торопливо, оттянув ворот гимнастерки, пришивала погоны…",0
1885,"Вторую пару, защитных зеленых с черным просветом, она пришила на шинель.",0
1886,"Через несколько минут Турбин выбежал через парадный ход, глянул на белую дощечку: «Доктор А.В.Турбин.",0
1887,Венерические болезни и сифилис.,0
1888,606 – 914.,0
1889,Прием с 4х до 6ти.»,0
1890,"Приклеил поправку «С 5ти до 7ми» и побежал вверх, по Алексеевскому спуску.",0
1891,–«Свободные вести»!,0
1892,"Турбин задержался, купил у газетчика и на ходу развернул газету: «Беспартийная демократическая газета.",0
1893,Выходит ежедневно.,0
1894,13 декабря 1918 года.,0
1895,"Вопросы внешней торговли и, в частности, торговли с Германией заставляют нас…»",0
1896,"–Позвольте, а где же?..",0
1897,Руки зябнут.,0
1898,"«По сообщению нашего корреспондента, в Одессе ведутся переговоры о высадке двух дивизий черных колониальных войск.",0
1899,"Консул Энно не допускает мысли, чтобы Петлюра…»",0
1900,"–Ах, сукин сын, мальчишка!",0
1901,"«Перебежчики, явившиеся вчера в штаб нашего командования на ПостуВолынском, сообщили о все растущем разложении в рядах банд Петлюры.",0
1902,Третьего дня конный полк в районе Коростеня открыл огонь по пехотному полку сечевых стрельцов.,0
1903,В бандах Петлюры наблюдается сильное тяготение к миру.,0
1904,"Видимо, авантюра Петлюры идет к краху.",0
1905,"По сообщению того же перебежчика, полковник Болботун, взбунтовавшийся против Петлюры, ушел в неизвестном направлении со своим полком и 4мя орудиями.",0
1906,Болботун склоняется к гетманской ориентации.,0
1907,Крестьяне ненавидят Петлюру за реквизиции.,0
1908,"Мобилизация, объявленная им в деревнях, не имеет никакого успеха.",0
1909,"Крестьяне массами уклоняются от нее, прячась в лесах.»",0
1910,"–Предположим… ах, мороз проклятый…",0
1911,Извините.,0
1912,"–Батюшка, что ж вы людей давите?",0
1913,Газетки дома надо читать…,0
1914,–Извините…,0
1915,"«Мы всегда утверждали, что авантюра Петлюры…»",0
1916,–Вот мерзавец!,0
1917,"Ах ты ж, мерзавцы…",0
1918,"Кто честен и не волк, идет в добровольческий полк…",0
1919,"–Иван Иванович, что это вы сегодня не в духе?",0
1920,–Да жена напетлюрила.,0
1921,С самого утра сегодня болботунит…,0
1922,"Турбин даже в лице изменился от этой остроты, злобно скомкал газету и швырнул ее на тротуар.",0
1923,Прислушался.,0
1924,"–Буу,– пели пушки.",0
1925,"Ууух,– откудато, из утробы земли, звучало за городом.",0
1926,–Что за черт?,0
1927,"Турбин круто повернулся, поднял газетный ком, расправил его и прочитал еще раз на первой странице внимательно: «В районе Ирпеня столкновения наших разведчиков с отдельными группами бандитов Петлюры.",0
1928,На Серебрянском направлении спокойно.,0
1929,В Красном Трактире без перемен.,0
1930,В направлении Боярки полк гетманских сердюков лихой атакой рассеял банду в полторы тысячи человек.,0
1931,В плен взято 2 человека.»,0
1932,Гу… гу… гу…,0
1933,Бу… бу… бу…– ворчала серенькая зимняя даль гдето на югозападе.,0
1934,Турбин вдруг открыл рот и побледнел.,0
1935,Машинально запихнул газету в карман.,0
1936,"От бульвара, по Владимирской улице чернела и ползла толпа.",0
1937,Прямо по мостовой шло много людей в черных пальто…,0
1938,Замелькали бабы на тротуарах.,0
1939,"Конный, из Державной варты, ехал, словно предводитель.",0
1940,"Рослая лошадь прядала ушами, косилась, шла боком.",0
1941,Рожа у всадника была растерянная.,0
1942,"Он изредка чтото выкрикивал, помахивая нагайкой для порядка, и выкриков его никто не слушал.",0
1943,"В толпе, в передних рядах, мелькнули золотые ризы и бороды священников, колыхнулась хоругвь.",0
1944,Мальчишки сбегались со всех сторон.,0
1945,–«Вести»!– крикнул газетчик и устремился к толпе.,0
1946,Поварята в белых колпаках с плоскими донышками выскочили из преисподней ресторана «Метрополь».,0
1947,"Толпа расплывалась по снегу, как чернила по бумаге.",0
1948,Желтые длинные ящики колыхались над толпой.,0
1949,"Когда первый поравнялся с Турбиным, тот разглядел угольную корявую надпись на его боку: «Прапорщик Юцевич».",0
1950,На следующем: «Прапорщик Иванов».,0
1951,На третьем: «Прапорщик Орлов».,0
1952,В толпе вдруг возник визг.,0
1953,"Седая женщина, в сбившейся на затылок шляпе, спотыкаясь и роняя какието свертки на землю, врезалась с тротуара в толпу.",0
1954,–Что это такое?,0
1955,Ваня?!– залился ее голос.,0
1956,"Ктото, бледнея, побежал в сторону.",0
1957,"Взвыла одна баба, за нею другая.",0
1958,–Господи Исусе Христе!– забормотали сзади Турбина.,0
1959,Ктото давил его в спину и дышал в шею.,0
1960,–Господи… последние времена.,0
1961,"Что ж это, режут людей?..",0
1962,Да что ж это…,0
1963,"–Лучше я уж не знаю что, чем такое видеть.",0
1964,–Что?,0
1965,Что?,0
1966,Что?,0
1967,Что?,0
1968,Что такое случилось?,0
1969,Кого это хоронят?,0
1970,–Ваня!– завывало в толпе.,0
1971,"–Офицеров, что порезали в Попелюхе,– торопливо, задыхаясь от желания первым рассказать, бубнил голос,– выступили в Попелюху, заночевали всем отрядом, а ночью их окружили мужики с петлюровцами и начисто всех порезали.",0
1972,"Ну, начисто…",0
1973,"Глаза повыкалывали, на плечах погоны повырезали.",0
1974,Форменно изуродовали.,0
1975,–Вот оно что?,0
1976,"Ах, ах, ах…",0
1977,"«Прапорщик Коровин», «Прапорщик Гердт»,– проплывали желтые гробы.",0
1978,–До чего дожили…,0
1979,Подумайте.,0
1980,–Междоусобные брани.,0
1981,–Да как же?..,0
1982,"–Заснули, говорят…",0
1983,"–Так им и треба…– вдруг свистнул в толпе за спиной Турбина черный голосок, и перед глазами у него позеленело.",0
1984,"В мгновение мелькнули лица, шапки.",0
1985,"Словно клещами, ухватил Турбин, просунув руку между двумя шеями, голос за рукав черного пальто.",0
1986,Тот обернулся и впал в состояние ужаса.,0
1987,–Что вы сказали?– шипящим голосом спросил Турбин и сразу обмяк.,0
1988,"–Помилуйте, господин офицер,– трясясь в ужасе, ответил голос,– я ничего не говорю.",0
1989,Я молчу.,0
1990,Что выс?– голос прыгал.,0
1991,"Утиный нос побледнел, и Турбин сразу понял, что он ошибся, схватил не того, кого нужно.",0
1992,Под утиным барашковым носом торчала исключительной благонамеренности физиономия.,0
1993,"Ничего ровно она не могла говорить, и круглые глазки ее закатывались от страха.",0
1994,"Турбин выпустил рукав и в холодном бешенстве начал рыскать глазами по шапкам, затылкам и воротникам, кипевшим вокруг него.",0
1995,"Левой рукой он готовился чтото ухватить, а правой придерживал в кармане ручку браунинга.",0
1996,"Печальное пение священников проплывало мимо, и рядом, надрываясь, голосила баба в платке.",0
1997,"Хватать было решительно некого, голос словно сквозь землю провалился.",0
1998,"Проплыл последний гроб, «Прапорщик Морской», пролетели какието сани.",0
1999,–«Вести»!– вдруг под самым ухом Турбина резнул сиплый альт.,0
2000,"Турбин вытащил из кармана скомканный лист и, не помня себя, два раза ткнул им мальчишке в физиономию, приговаривая со скрипом зубовным: –Вот тебе вести.",0
2001,Вот тебе.,0
2002,Вот тебе вести.,0
2003,Сволочь!,0
2004,На этом припадок его бешенства и прошел.,0
2005,"Мальчишка разронял газеты, поскользнулся и сел в сугроб.",0
2006,"Лицо его мгновенно перекосилось фальшивым плачем, а глаза наполнились отнюдь не фальшивой, лютейшей ненавистью.",0
2007,"–Што это… что вы… за что мине?– загнусил он, стараясь зареветь и шаря по снегу.",0
2008,"Чьето лицо в удивлении выпятилось на Турбина, но боялось чтонибудь сказать.",0
2009,"Чувствуя стыд и нелепую чепуху, Турбин вобрал голову в плечи и, круто свернув, мимо газового фонаря, мимо белого бока круглого гигантского здания музея, мимо какихто развороченных ям с занесенными пленкой снега кирпичами, выбежал на знакомый громадный плац – сад Александровской гимназии.",0
2010,–«Вести»!,0
2011,«Ежедневная демократическая газета»!– донеслось с улицы.,0
2012,"Стовосьмидесятиоконным, четырехэтажным громадным покоем окаймляла плац родная Турбину гимназия.",0
2013,"Восемь лет провел Турбин в ней, в течение восьми лет в весенние перемены он бегал по этому плацу, а зимами, когда классы были полны душной пыли и лежал на плацу холодный важный снег зимнего учебного года, видел плац из окна.",0
2014,Восемь лет растил и учил кирпичный покой Турбина и младших – Карася и Мышлаевского.,0
2015,И ровно восемь же лет назад в последний раз видел Турбин сад гимназии.,0
2016,Его сердце защемило почемуто от страха.,0
2017,"Ему показалось вдруг, что черная туча заслонила небо, что налетел какойто вихрь и смыл всю жизнь, как страшный вал смывает пристань.",0
2018,"О, восемь лет учения!",0
2019,"Сколько в них было нелепого и грустного и отчаянного для мальчишеской души, но сколько было радостного.",0
2020,"Серый день, серый день, серый день, ут консекутивум, Кай Юлий Цезарь, кол по космографии и вечная ненависть к астрономии со дня этого кола.",0
2021,"Но зато и весна, весна и грохот в залах, гимназистки в зеленых передниках на бульваре, каштаны и май, и, главное, вечный маяк впереди – университет, значит, жизнь свободная,– понимаете ли вы, что значит университет?",0
2022,"Закаты на Днепре, воля, деньги, сила, слава.",0
2023,И вот он все это прошел.,0
2024,"Вечно загадочные глаза учителей, и страшные, до сих пор еще снящиеся, бассейны, из которых вечно выливается и никак не может вылиться вода, и сложные рассуждения о том, чем Ленский отличается от Онегина, и как безобразен Сократ, и когда основан орден иезуитов, и высадился Помпеи, и еще ктото высадился, и высадился и высаживался в течение двух тысяч лет…",0
2025,Мало этого.,0
2026,"За восемью годами гимназии, уже вне всяких бассейнов, трупы анатомического театра, белые палаты, стеклянное молчание операционных, а затем три года метания в седле, чужие раны, унижения и страдания,– о, проклятый бассейн войны…",0
2027,"И вот высадился все там же, на этом плацу, в том же саду.",0
2028,"И бежал по плацу достаточно больной и издерганный, сжимал браунинг в кармане, бежал черт знает куда и зачем.",0
2029,"Вероятно, защищать ту самую жизнь – будущее, изза которого мучился над бассейнами и теми проклятыми пешеходами, из которых один идет со станции «А», а другой навстречу ему со станции «Б».",0
2030,Черные окна являли полнейший и угрюмейший покой.,0
2031,"С первого взгляда становилось понятно, что это покой мертвый.",0
2032,"Странно, в центре города, среди развала, кипения и суеты, остался мертвый четырехъярусный корабль, некогда вынесший в открытое море десятки тысяч жизней.",0
2033,"Похоже было, что никто уже его теперь не охранял, ни звука, ни движения не было в окнах и под стенами, крытыми желтой николаевской краской.",0
2034,"Снег девственным пластом лежал на крышах, шапкой сидел на кронах каштанов, снег устилал плац ровно, и только несколько разбегающихся дорожек следов показывали, что истоптали его только что.",0
2035,"И главное: не только никто не знал, но и никто не интересовался – куда же все делось?",0
2036,Кто теперь учится в этом корабле?,0
2037,"А если не учится, то почему?",0
2038,Где сторожа?,0
2039,"Почему страшные, тупорылые мортиры торчат под шеренгою каштанов у решетки, отделяющей внутренний палисадник у внутреннего парадного входа?",0
2040,Почему в гимназии цейхгауз?,0
2041,Чей?,0
2042,Кто?,0
2043,Зачем?,0
2044,"Никто этого не знал, как никто не знал, куда девалась мадам Анжу и почему бомбы в ее магазине легли рядом с пустыми картонками?..",0
2045,–Накатии!– прокричал голос.,0
2046,Мортиры шевелились и ползали.,0
2047,"Человек двести людей шевелились, перебегали, приседали и вскакивали около громадных кованых колес.",0
2048,"Смутно мелькали желтые полушубки, серые шинели и папахи, фуражки военные и защитные, и синие, студенческие.",0
2049,"Когда Турбин пересек грандиозный плац, четыре мортиры стали в шеренгу, глядя на него пастью.",0
2050,"Спешное учение возле мортир закончилось, и в две шеренги стал пестрый новобранный строй дивизиона.",0
2051,"–Господин каппитан,– пропел голос Мышлаевского,– взвод готов.",0
2052,"Студзинский появился перед шеренгами, попятился и крикнул: –Левое плечо вперед, шагом марш!",0
2053,"Строй хрустнул, колыхнулся и, нестройно топча снег, поплыл.",0
2054,Замелькали мимо Турбина многие знакомые и типичные студенческие лица.,0
2055,В голове третьего взвода мелькнул Карась.,0
2056,"Не зная еще, куда и зачем, Турбин захрустел рядом со взводом…",0
2057,"Карась вывернулся из строя и, озабоченный, идя задом, начал считать: –Левой.",0
2058,Левой.,0
2059,Ать.,0
2060,Ать.,0
2061,"В черную пасть подвального хода гимназии змеей втянулся строй, и пасть начала заглатывать ряд за рядом.",0
2062,"Внутри гимназии было еще мертвеннее и мрачнее, чем снаружи.",0
2063,Каменную тишину и зыбкий сумрак брошенного здания быстро разбудило эхо военного шага.,0
2064,"Под сводами стали летать какието звуки, точно проснулись демоны.",0
2065,Шорох и писк слышался в тяжком шаге – это потревоженные крысы разбегались по темным закоулкам.,0
2066,"Строй прошел по бесконечным и черным подвальным коридорам, вымощенным кирпичными плитами, и пришел в громадный зал, где в узкие прорези решетчатых окошек, сквозь мертвую паутину, скуповато притекал свет.",0
2067,Адовый грохот молотков взломал молчание.,0
2068,"Вскрывали деревянные окованные ящики с патронами, вынимали бесконечные ленты и похожие на торты круги для льюисовских пулеметов.",0
2069,"Вылезли черные и серые, похожие на злых комаров, пулеметы.",0
2070,"Стучали гайки, рвали клещи, в углу со свистом чтото резала пила.",0
2071,"Юнкера вынимали кипы слежавшихся холодных папах, шинели в железных складках, негнущиеся ремни, подсумки и фляги в сукне.",0
2072,"–Пааживей,– послышался голос Студзинского.",0
2073,"Человек шесть офицеров, в тусклых золотых погонах, завертелись, как плауны на воде.",0
2074,Чтото выпевал выздоровевший тенор Мышлаевского.,0
2075,"–Господин доктор!– прокричал Студзинский из тьмы,– будьте любезны принять команду фельдшеров и дать ей инструкции.",0
2076,Перед Турбиным тотчас оказались двое студентов.,0
2077,"Один из них, низенький и взволнованный, был с красным крестом на рукаве студенческой шинели.",0
2078,"Другой – в сером, и папаха налезала ему на глаза, так что он все время поправлял ее пальцами.",0
2079,"–Там ящики с медикаментами,– проговорил Турбин,– выньте из них сумки, которые через плечо, и мне докторскую с набором.",0
2080,"Потрудитесь выдать каждому из артиллеристов по два индивидуальных пакета, бегло объяснив, как их вскрыть в случае надобности.",0
2081,Голова Мышлаевского выросла над серым копошащимся вечем.,0
2082,"Он влез на ящик, взмахнул винтовкой, лязгнул затвором, с треском вложил обойму и затем, целясь в окно и лязгая, лязгая и целясь, забросал юнкеров выброшенными патронами.",0
2083,После этого как фабрика застучала в подвале.,0
2084,"Перекатывая стук и лязг, юнкера зарядили винтовки.",0
2085,"–Кто не умеет, осторожнее, юнкераа,– пел Мышлаевский,– объясните студентам.",0
2086,Через головы полезли ремни с подсумками и фляги.,0
2087,Произошло чудо.,0
2088,"Разношерстные пестрые люди превращались в однородный, компактный слой, над которым колючей щеткой, нестройно взмахивая и шевелясь, поднялась щетина штыков.",0
2089,"–Господ офицеров попрошу ко мне,– гдето прозвучал Студзинский.",0
2090,"В темноте коридора, под малиновый тихонький звук шпор, Студзинский заговорил негромко.",0
2091,–Впечатления?,0
2092,Шпоры потоптались.,0
2093,"Мышлаевский, небрежно и ловко ткнув концами пальцев в околыш, пододвинулся к штабскапитану и сказал: –У меня во взводе пятнадцать человек не имеют понятия о винтовке.",0
2094,Трудновато.,0
2095,"Студзинский, вдохновенно глядя кудато вверх, где скромно и серенько сквозь стекло лился последний жиденький светик, молвил: –Настроение?",0
2096,Опять заговорил Мышлаевский: –Кхм… кхм…,0
2097,Гробы напортили.,0
2098,Студентики смутились.,0
2099,На них дурно влияет.,0
2100,Через решетку видели.,0
2101,Студзинский метнул на него черные упорные глаза.,0
2102,–Потрудитесь поднять настроение.,0
2103,"И шпоры зазвякали, расходясь.",0
2104,"–Юнкер Павловский!– загремел в цейхгаузе Мышлаевский, как Радамес в «Аиде».",0
2105,–Павловского… го!.. го!.. го!!– ответил цейхгауз каменным эхом и ревом юнкерских голосов.,0
2106,–И'я!,0
2107,–Алексеевского училища?,0
2108,"–Точно так, господин поручик.",0
2109,"–А нука, двиньте нам песню поэнергичнее.",0
2110,"Так, чтобы Петлюра умер, мать его душу…",0
2111,"Один голос, высокий и чистый, завел под каменными сводами: Артиллеристом я рожден…",0
2112,Тенора откудато ответили в гуще штыков: В семье бригадной я учился.,0
2113,"Вся студенческая гуща както дрогнула, быстро со слуха поймала мотив, и вдруг, стихийным басовым хоралом, стреляя пушечным эхам, взорвало весь цейхгауз: Огнеемем картечи я крещен И буйным бархатом обвиииился.",0
2114,Огнееееееем…,0
2115,"Зазвенело в ушах, в патронных ящиках, в мрачных стеклах, в головах, и какието забытые пыльные стаканы на покатых подоконниках тряслись и звякали…",0
2116,И за канаты тормозные Меня качали номера.,0
2117,"Студзинский, выхватив из толпы шинелей, штыков и пулеметов двух розовых прапорщиков, торопливым шепотом отдавал им приказание: –Вестибюль… сорвать кисею… поживее…",0
2118,И прапорщики унеслись кудато.,0
2119,Идут и поют Юнкера гвардейской школы!,0
2120,"Трубы, литавры, Тарелки звенят!!",0
2121,"Пустая каменная коробка гимназии теперь ревела и выла в страшном марше, и крысы сидели в глубоких норах, ошалев от ужаса.",0
2122,–Ать… ать!..– резал пронзительным голосом рев Карась.,0
2123,–Веселей!..– прочищенным голосом кричал Мышлаевский.,0
2124,"– Алексеевцы, кого хороните?..",0
2125,"Не серая, разрозненная гусеница, а Модистки! кухарки! горничные! прачки!!",0
2126,"Вслед юнкерам уходящим глядят!!!–  одетая колючими штыками валила по коридору шеренга, и пол прогибался и гнулся под хрустом ног.",0
2127,"По бесконечному коридору и во второй этаж в упор на гигантский, залитый светом через стеклянный купол вестибюль шла гусеница, и передние ряды вдруг начали ошалевать.",0
2128,"На кровном аргамаке, крытом царским вальтрапом с вензелями, поднимая аргамака на дыбы, сияя улыбкой, в треуголке, заломленной с поля, с белым султаном, лысоватый и сверкающий Александр вылетал перед артиллеристами.",0
2129,"Посылая им улыбку за улыбкой, исполненные коварного шарма, Александр взмахивал палашом и острием его указывал юнкерам на Бородинские полки.",0
2130,"Клубочками ядер одевались Бородинские поля, и черной тучей штыков покрывалась даль на двухсаженном полотне. …ведь были ж… схватки боевые?!",0
2131,–Да говорят…– звенел Павловский.,0
2132,"Да говорят, еще какие!!–  гремели басы.",0
2133,Не дааааром помнит вся Россия Про день Бородина!!,0
2134,"Ослепительный Александр несся на небо, и оборванная кисея, скрывавшая его целый год, лежала валом у копыт его коня.",0
2135,"–Императора Александра Благословенного не видели, что ли?",0
2136,"Ровней, ровней!",0
2137,Ать.,0
2138,Ать.,0
2139,Леу.,0
2140,"Леу!– выл Мышлаевский, и гусеница поднималась, осаживая лестницу грузным шагом александровской пехоты.",0
2141,"Мимо победителя Наполеона левым плечом прошел дивизион в необъятный двусветный актовый зал и, оборвав песню, стал густыми шеренгами, колыхнув штыками.",0
2142,"Сумрачный белесый свет царил в зале, и мертвенными, бледными пятнами глядели в простенках громадные, наглухо завешенные портреты последних царей.",0
2143,Студзинский попятился и глянул на браслетчасы.,0
2144,В это мгновение вбежал юнкер и чтото шепнул ему.,0
2145,"–Командир дивизиона,– расслышали ближайшие.",0
2146,Студзинский махнул рукой офицерам.,0
2147,Те побежали между шеренгами и выровняли их.,0
2148,Студзинский вышел в коридор навстречу командиру.,0
2149,"Звеня шпорами, полковник Малышев по лестнице, оборачиваясь и косясь на Александра, поднимался ко входу в зал.",0
2150,Кривая кавказская шашка с вишневым темляком болталась у него на левом бедре.,0
2151,Он был в фуражке черного буйного бархата и длинной шинели с огромным разрезом назади.,0
2152,Лицо его было озабочено.,0
2153,"Студзинский торопливо подошел к нему и остановился, откозыряв.",0
